DistrictID,Autism,Kstudent,Rate,Area_km,LC11,LC21,LC2B,LC31,LC4,LC52,LC71,LC8,LC9,Avecanopy,Prdcan100,Prdcan50,Roadensity,Rd4,Pop,Popm,Popf,Malep,Femalep,Popden,Age19l,Age65m,Whitep,Blackp,Asisanp,Vehicle0,Unemploy,Income_median,Income_sd_median,RLC2b,RLC4,RLC71,Rcanopy,Rroadcan100,Rroadcan50,LC1106,LC2106,LC2B06,LC3106,LC406,LC5206,LC7106,LC806,LC906,RLC2B06,RLC406,RLC7106
515,0,181,0.00,52.4,0.05,9.91,5.03,0.03,1.68,68.41,4.2,10.42,0.26,2.1,0.69,0.56,0.377,3,2366,1092,1274,46.15,53.85,45.15,24.13,16.53,75.23,1.69,3.38,2.02,6.27,57344,5.7344,0.503,0.168,0.42,0.21,0.069,0.056,0.05,10.02,4.91,0,1.75,68.88,3.7,10.42,0.26,0.491,0.175,0.37
516,0,95,0.00,265,2.61,3.96,0.3,0.31,0,0.4,72,20.09,0.32,0.24,0.16,0.09,0.165,2,1872,983,889,52.51,47.49,7.06,28.9,8.92,94.28,0,1.01,0.72,5.98,71827,7.1827,0.03,0,7.2,0.024,0.016,0.009,2.57,3.95,0.31,0.29,0.01,0.34,72.82,19.4,0.32,0.031,0.001,7.282
517,91,9922,9.17,103,0.95,10.79,45.44,1.52,0.27,37.29,0.29,0.73,2.72,1.29,0.79,0.71,1.163,4,89281,43974,45307,49.25,50.75,866.81,39.23,8.85,66.11,16.24,4.4,5.38,13.54,47105,4.7105,4.544,0.027,0.029,0.129,0.079,0.071,0.95,9.97,42.53,1.62,0.27,40.9,0.3,0.74,2.72,4.253,0.027,0.03
518,0,605,0.00,88,0.66,4.33,2.17,1.23,0,0.05,1.87,89.66,0.04,0.37,0.01,0,0.233,2,4156,2144,2012,51.59,48.41,47.23,37.1,4.19,58.69,0,5,6.36,14.42,26231,2.6231,0.217,0,0.187,0.037,0.001,0,0.46,4.32,2.15,1.32,0,0.05,1.74,89.92,0.04,0.215,0,0.174
519,0,55,0.00,316.1,0.44,4.77,1.14,0.56,31.98,33.15,26.68,1.07,0.2,24.12,10.8,6.46,0.243,2,425,253,172,59.53,40.47,1.34,26.59,14.12,86.59,0,0,0,1.95,90764,9.0764,0.114,3.198,2.668,2.412,1.08,0.646,0.44,4.78,1.12,0.45,32.02,33.27,26.65,1.07,0.2,0.112,3.202,2.665
520,29,2193,13.22,35.9,0.04,36.18,44.65,0,7.71,0.3,11.12,0,0,24.11,13.43,10.32,2.079,4,48876,22411,26465,45.85,54.15,1361.45,17.03,24.65,86.01,2.13,10.59,8.03,4.42,74148,7.4148,4.465,0.771,1.112,2.411,1.343,1.032,0.04,36.29,44.57,0,7.68,0.3,11.12,0,0,4.457,0.768,1.112
521,8,2231,3.59,314.3,0.07,4.04,2.99,0.97,0,2.55,1.37,87.96,0.02,0.01,0.03,0.04,0.278,2,24941,15943,8998,63.92,36.08,79.35,32.12,5.26,67.98,9.13,2.38,8.49,13.96,38073,3.8073,0.299,0,0.137,0.001,0.003,0.004,0.06,4.05,2.89,0.98,0,2.55,1.24,88.2,0.02,0.289,0,0.124
522,1,312,3.21,18.8,0,7.89,8.33,0.1,0,0,0.83,82.85,0,0.02,0,0,0.740,3,2520,1253,1267,49.72,50.28,134.04,28.73,16.98,71.03,1.75,3.17,3.71,10.99,40000,4,0.833,0,0.083,0.002,0,0,0,7.84,8.21,0.1,0,0,0.83,83.02,0,0.821,0,0.083
523,5,647,7.73,107.2,0.18,11.5,2.9,0.07,26.46,26.06,32.23,0.13,0.48,19.43,17.18,14.54,0.161,2,7337,3477,3860,47.39,52.61,68.44,25.46,14.15,91,1.55,6.28,0.71,2.98,129338,12.9338,0.29,2.646,3.223,1.943,1.718,1.454,0.18,11.53,2.87,0.07,26.47,26.06,32.22,0.13,0.47,0.287,2.647,3.222
524,3,790,3.80,18.9,0.12,5.49,15.92,0,0.96,1.44,72.36,3.62,0.1,1.04,0.05,0.09,0.609,3,5849,2789,3060,47.68,52.32,309.47,31.24,6.48,85.54,1.35,9.71,5.11,3.88,100267,10.0267,1.592,0.096,7.236,0.104,0.005,0.009,0.17,5.27,15.68,0,0.95,1.43,72.77,3.64,0.1,1.568,0.095,7.277
525,0,178,0.00,121.7,0.08,3.13,1.22,0.41,0,0,8.38,86.74,0.04,0.02,0,0,0.192,2,904,533,371,58.96,41.04,7.43,43.14,4.54,82.52,0,0.66,4.18,4.86,39141,3.9141,0.122,0,0.838,0.002,0,0,0.05,3.12,1.22,0.41,0,0,8.39,86.78,0.04,0.122,0,0.839
526,15,1753,8.56,188.8,0.18,4.27,3.64,0.88,0.01,1.16,20.23,69.34,0.28,0.88,0.64,0.32,0.287,3,12672,6213,6459,49.03,50.97,67.12,43.15,6.08,53.01,5.87,10.73,6.32,11.85,33568,3.3568,0.364,0.001,2.023,0.088,0.064,0.032,0.17,4.23,3.22,0.89,0.01,0.5,20.84,69.87,0.27,0.322,0.001,2.084
527,7,212,33.02,677.3,0.07,1.22,1.12,6.55,70.12,15.22,3.33,1.37,0.59,41.01,17.9,13.17,0.075,1,4151,2081,2070,50.13,49.87,6.13,27.27,12.5,88.1,6.89,1.2,2.22,13.79,27282,2.7282,0.112,7.012,0.333,4.101,1.79,1.317,0.07,1.22,1.11,6.54,71.06,14.48,3.15,1.37,0.58,0.111,7.106,0.315
528,3,686,4.37,11.3,0.69,12.74,47.81,0.09,0,0,2.24,36.44,0,0,0,0,2.107,4,4812,2050,2762,42.60,57.40,425.84,44.64,9,22.59,39.73,17.29,23.02,18.92,28571,2.8571,4.781,0,0.224,0,0,0,0.04,14.39,45.88,0.08,0,0,2.26,37.35,0,4.588,0,0.226
529,1,315,3.17,33.6,4.13,4.13,4.08,2.52,0,0.01,1.97,82.78,0.39,0,0,0,0.175,2,1561,822,739,52.66,47.34,46.46,31.13,8.2,66.88,2.63,9.67,5.26,10.4,36190,3.619,0.408,0,0.197,0,0,0,4.74,4.11,4.04,2.62,0,0.01,2,82.09,0.39,0.404,0,0.2
530,0,150,0.00,193.5,0.7,1.92,0.29,0.36,63.46,16.88,10.88,5.28,0.22,51.17,17.29,19.53,0.080,1,1083,521,562,48.11,51.89,5.60,21.98,22.16,72.76,0,4.34,0.66,5.66,67813,6.7813,0.029,6.346,1.088,5.117,1.729,1.953,0.68,1.92,0.3,0.36,63.5,16.88,10.84,5.29,0.22,0.03,6.35,1.084
531,160,6707,23.86,26.1,0,3.47,95.97,0,0.02,0,0.54,0,0,0.18,0.34,0.43,3.292,4,83897,42541,41356,50.71,49.29,3214.44,27.5,12.26,50.17,1.63,36.67,7.25,7.59,58914,5.8914,9.597,0.002,0.054,0.018,0.034,0.043,0,3.61,95.67,0.11,0.02,0,0.6,0,0,9.567,0.002,0.06
532,1,256,3.91,1351.9,14.13,0.56,0.93,66.81,0,6.44,0.02,10.92,0.18,0.02,0.04,0.05,0.090,1,1978,990,988,50.05,49.95,1.46,31.65,15.12,86.3,1.21,1.42,8.41,11.44,28494,2.8494,0.093,0,0.002,0.002,0.004,0.005,14.74,0.56,0.93,66.38,0,6.31,0.01,10.88,0.19,0.093,0,0.001
533,2,166,12.05,370.3,0.18,3.43,2.19,0.6,0.02,0.49,7.83,85.25,0,0.1,0.07,0.03,0.232,2,1953,1189,764,60.88,39.12,5.27,34,3.23,75.17,0,1.69,9.23,8.61,37596,3.7596,0.219,0.002,0.783,0.01,0.007,0.003,0.18,3.43,2.18,0.6,0.02,0.49,7.71,85.38,0,0.218,0.002,0.771
534,57,5431,10.50,816,0.51,7.42,3.63,5.28,2.48,25.54,35.98,18.96,0.18,1.18,0.44,0.31,0.473,3,61629,32456,29173,52.66,47.34,75.53,32,8.64,74.06,12.19,5.19,3.04,6.37,78728,7.8728,0.363,0.248,3.598,0.118,0.044,0.031,0.5,7.55,3.26,5.32,2.48,25.78,36.15,18.79,0.18,0.326,0.248,3.615
535,10,866,11.55,309.2,1.33,7.08,1.68,1.63,7.73,0.15,58.55,21.34,0.52,5.72,12.52,12.13,0.090,1,10044,5100,4944,50.78,49.22,32.48,32.28,6.46,85.34,4.21,8.62,2.52,6.73,54567,5.4567,0.168,0.773,5.855,0.572,1.252,1.213,1.33,7.1,1.66,1.63,7.74,0.15,58.56,21.32,0.52,0.166,0.774,5.856
536,0,14,0.00,924.7,0.07,0.98,0.01,1.36,72.73,20.57,3.92,0.25,0.1,49.97,47.5,44.51,0.022,1,950,499,451,52.53,47.47,1.03,23.79,12.63,87.47,2.84,3.58,2.44,9.38,40750,4.075,0.001,7.273,0.392,4.997,4.75,4.451,0.08,0.98,0.01,1.36,74.3,19.36,3.57,0.26,0.09,0.001,7.43,0.357
537,78,4286,18.20,38.5,0.07,18.04,59.06,0.33,0.9,15.95,5.45,0.02,0.18,4.18,2.18,2.16,2.335,4,65764,32288,33476,49.10,50.90,1708.16,30.17,10.49,53.69,1.4,4.8,6.4,7.5,58293,5.8293,5.906,0.09,0.545,0.418,0.218,0.216,0.07,18.37,58.72,0.35,0.89,15.9,5.5,0.02,0.18,5.872,0.089,0.55
538,0,38,0.00,234.2,0.04,0.39,0.19,1.39,22.45,22.47,41.52,11.55,0,17.88,3.61,3.08,0.070,1,650,270,380,41.54,58.46,2.78,23.54,22.46,98.31,0,0,8.85,8.89,32115,3.2115,0.019,2.245,4.152,1.788,0.361,0.308,0.04,0.38,0.19,1.39,23.02,22.09,41.33,11.56,0,0.019,2.302,4.133
539,0,15,0.00,353,0.09,3.16,0.25,0.14,13.07,35.99,41.45,5.37,0.47,10.93,1.74,1.07,0.132,1,218,107,111,49.08,50.92,0.62,28.9,16.06,98.62,0,0,0,12.9,56667,5.6667,0.025,1.307,4.145,1.093,0.174,0.107,0.11,3.15,0.25,0.14,13.08,36.14,41.28,5.38,0.47,0.025,1.308,4.128
540,1,177,5.65,29.3,0.38,10.2,7.17,0,1.64,4.42,75.43,0.22,0.56,3.19,1.72,1.96,0.168,2,3209,1766,1443,55.03,44.97,109.52,20.44,18.48,93.52,0,1.34,2.45,5.53,84712,8.4712,0.717,0.164,7.543,0.319,0.172,0.196,0.37,10.24,7.1,0,1.64,4.4,75.48,0.22,0.55,0.71,0.164,7.548
541,17,982,17.31,260.2,0,8.24,0.6,29.76,0,55.46,3.51,2.41,0,0,0,0,0.329,3,10629,5139,5490,48.35,51.65,40.85,39.83,7.67,69.77,17.48,0.82,2.04,14.14,49737,4.9737,0.06,0,0.351,0,0,0,0,8.21,0.59,30.3,0,56.3,3.61,0.99,0.01,0.059,0,0.361
542,0,120,0.00,332.3,0.83,3.42,2.63,0.08,0,0,0.04,92.03,0.97,0.21,0.22,0.22,0.264,2,788,446,342,56.60,43.40,2.37,25,10.41,67.51,1.27,9.14,11.31,18,44769,4.4769,0.263,0,0.004,0.021,0.022,0.022,0.82,3.42,2.62,0.08,0,0,0.04,92.05,0.96,0.262,0,0.004
543,10,1223,8.18,21.6,0,6.16,14.37,0.61,0,0,4.39,74.47,0,0.73,0.55,0.28,0.463,3,9570,5049,4521,52.76,47.24,443.06,39.4,7.66,57.91,1.44,9.48,6.31,15.7,29874,2.9874,1.437,0,0.439,0.073,0.055,0.028,0,5.98,12.93,0.63,0,0,4.95,75.51,0,1.293,0,0.495
544,21,1455,14.43,9.9,0,1.7,97.69,0,0,0,0.61,0,0,1.26,1.26,1.1,4.995,4,11217,5922,5295,52.79,47.21,1133.03,29.39,11.21,73.13,3.15,8.65,1.97,3.83,79747,7.9747,9.769,0,0.061,0.126,0.126,0.11,0,2.14,97.12,0,0,0,0.74,0,0,9.712,0,0.074
545,2,1030,1.94,396.4,1.33,2.71,1.22,0.3,11.13,13.11,53.55,16.43,0.21,10.09,1.23,1.23,0.108,1,9564,4938,4626,51.63,48.37,24.13,37.59,7.96,75.17,0.78,0.39,8.68,16.14,34115,3.4115,0.122,1.113,5.355,1.009,0.123,0.123,1.3,2.72,1.2,0.29,11.14,13.13,53.51,16.5,0.21,0.12,1.114,5.351
546,0,312,0.00,30.4,0,30.05,5.13,0,61.26,0.4,2.9,0.24,0.02,67.24,53.66,51.66,1.043,4,3433,1730,1703,50.39,49.61,112.93,32.48,13.66,95.51,0,7.49,0,4.3,197250,19.725,0.513,6.126,0.29,6.724,5.366,5.166,0,30.08,5.11,0,61.26,0.4,2.88,0.24,0.02,0.511,6.126,0.288
547,1,379,2.64,49.4,0,3.16,1.6,0.26,0,0,2.1,92.88,0,0.16,0.01,0.05,0.162,2,2799,1459,1340,52.13,47.87,56.66,45.77,4.18,72.53,0,0.14,11.05,13.4,26469,2.6469,0.16,0,0.21,0.016,0.001,0.005,0,3.16,1.59,0.26,0,0,2.1,92.88,0,0.159,0,0.21
548,14,1289,10.86,13.8,0.41,19.95,51.19,0,0,0.04,14.73,13.67,0,0.28,0.41,0.33,1.860,4,15764,8264,7500,52.42,47.58,1142.32,27.39,8.54,71.03,3.46,9.94,3.11,9.39,66894,6.6894,5.119,0,1.473,0.028,0.041,0.033,0.18,20.14,50.9,0,0,0.04,15.1,13.64,0,5.09,0,1.51
549,5,667,7.50,420.2,0.12,3.75,2.25,0.36,33.2,43.81,11.89,4.51,0.09,38.87,8.27,6.34,0.226,2,9380,4652,4728,49.59,50.41,22.32,23.61,22.04,93.91,0.67,0.53,10.47,9.64,35133,3.5133,0.225,3.32,1.189,3.887,0.827,0.634,0.11,3.75,2.21,0.42,33.32,43.59,11.99,4.51,0.1,0.221,3.332,1.199
